frame_number;scene_change_boolean;all_frames;half_half_second;half_second;per_second;two_seconds
98;0;8.733358480727377;;;;
99;0;5.172162183451419;;;;
100;0;3.922708300552231;;;108.08789791389913;123.97725848450386
101;0;4.108279670099547;;;;
102;0;2.7569397376132874;16.32208708285546;;;
103;0;7.5148287988150875;;;;
104;0;8.376053069543694;;;;
105;0;5.58537357495594;;;;
106;0;0.015461647026083736;;;;
107;0;8.50222957943075;;;;
108;0;4.862884537223871;16.444366609014683;16.749484627318008;;
109;0;0.38505507031740205;;;;
110;0;0.0079942221864546;;;;
111;0;5.301355183121316;;;;
112;0;0.3613022240248735;;;;
113;0;11.561982787104007;;;;
114;0;1.8812216080140909;13.823914374830562;;;
115;0;9.311409107034555;;;;
116;0;7.603288500226008;;;;
117;0;13.827853051095296;;;;
118;0;16.13894550034555;;;;
119;0;17.20913903427349;;;;
120;0;16.319714224270342;15.724935495018316;14.58858709738036;;
121;0;12.189388767444838;;;;
122;0;0.007608635214423286;;;;
123;0;12.775019578077796;;;;
124;0;0.008962351029596975;;;;
125;0;8.083207847712094;;;13.79393128543208;
126;0;3.999284990688059;17.223410175647356;;;
127;0;3.9641005622420424;;;;
128;0;1.591085147396118;;;;
129;0;1.5699595006444396;;;;
130;0;0.4199073177954506;;;;
131;0;0.7370832417478725;;;;
132;0;4.716024468594477;9.51369724606243;18.933231916113172;;
133;0;6.0734768508786905;;;;
134;0;5.1494192466779865;;;;
135;0;5.130017427275861;;;;
136;0;7.534508226220781;;;;
137;0;5.571851529497028;;;;
138;0;8.618826383617492;21.140488442142207;;;
139;0;7.082229958857798;;;;
140;0;7.12512257632659;;;;
141;0;10.979730705569267;;;;
142;0;11.611730221327198;;;;
143;0;12.124631300476077;;;;
144;0;11.727415620633293;32.354995849583396;23.521165196169115;;
145;0;10.096055242190202;;;;
146;0;7.522075618889246;;;;
147;0;10.399720967734913;;;;
148;0;1.3240362512946466;;;;
149;0;3.794372839399039;;;;
150;0;1.8029850162750776;20.76305854437451;;23.127914648748156;24.320843386296733
151;0;11.245994169263783;;;;
152;0;12.528509562312326;;;;
153;0;6.442068921950896;;;;
154;0;4.328794360263742;;;;
155;0;3.4184318192554173;;;;
156;0;4.974631012561992;21.301657156422543;20.698728191081653;;
157;0;3.170867653528471;;;;
158;0;4.178561762487674;;;;
159;0;3.1316818936489854;;;;
160;0;3.3058753725317125;;;;
161;0;0.7346657437563989;;;;
162;0;3.62870293200366;10.754461602676361;;;
163;0;0.23365285523915763;;;;
164;0;5.3144579101134;;;;
165;0;3.9579088304537624;;;;
166;0;0.7182918597555789;;;;
167;0;2.7178659815655872;;;;
168;0;0.005803224471395849;7.917696299943433;7.280823295498104;;
169;1;96.09155237439529;;;;
170;0;9.92686047941118;;;;
171;0;14.065614418701447;;;;
172;0;17.356429982112264;;;;
173;0;18.91771652244186;;;;
174;0;14.053364141620795;100.31588106121211;;;
175;0;13.12747379944266;;;97.46306151815449;
176;0;12.41322417849824;;;;
177;0;12.456944856228821;;;;
178;0;11.162373719134864;;;;
179;0;11.545229559433439;;;;
180;0;9.555682109115672;33.619197098033666;102.19975289487734;;
181;0;14.096672807074327;;;;
182;0;12.146258367461275;;;;
183;0;9.086379994435873;;;;
184;0;8.841606966999485;;;;
185;0;6.8598065244817334;;;;
186;0;6.6622925522988705;26.82357799023573;;;
187;0;6.409424790853884;;;;
188;0;7.154129383541592;;;;
189;0;10.684951346141503;;;;
190;0;8.50865138895749;;;;
191;0;10.899152311256175;;;;
192;0;11.782233917349007;19.64778592360469;35.75874725482797;;
193;0;8.539754979310294;;;;
194;0;8.242070189543638;;;;
195;0;6.79150453437478;;;;
196;0;5.916217812193692;;;;
197;0;7.759527246596644;;;;
198;0;7.661376314765544;21.250499861874047;;;
199;0;6.9581625070130135;;;;
200;0;6.867866597049905;;;44.32524319413746;99.5182273321338
201;0;11.326469660714036;;;;
202;0;9.50502916548917;;;;
203;0;7.584660673321134;;;;
204;0;9.061272622084566;22.230207156511515;28.38537496752547;;
205;0;5.812086994763652;;;;
206;0;5.517240231762908;;;;
207;0;5.836116149819039;;;;
208;0;6.620563098388418;;;;
209;0;7.410157323127879;;;;
210;0;7.43168049835346;21.179281955787943;;;
211;0;8.60170839142678;;;;
212;0;7.377848659584978;;;;
213;0;6.011471316274847;;;;
214;0;5.2307505902548375;;;;
215;0;4.645334767212229;;;;
216;0;7.101623721138683;19.688884363064314;24.198353674259824;;
217;0;7.672490587460221;;;;
218;0;6.031488310987624;;;;
219;0;6.407957584499679;;;;
220;0;7.037938296795389;;;;
221;0;5.946147100779208;;;;
222;0;6.746303655686091;17.12350770768209;;;
223;0;5.981444702206707;;;;
224;0;5.625484564754444;;;;
225;0;9.086464642883568;;;29.93260878777801;
226;0;6.341533025093151;;;;
227;0;7.45923603359122;;;;
228;0;7.551609173911439;18.185189704600234;24.68744944218882;;
229;0;7.985018967053383;;;;
230;0;6.812853626084839;;;;
231;0;6.629335611239985;;;;
232;0;5.39585259996287;;;;
233;0;5.2551050700269215;;;;
234;0;7.237194862104149;19.73085773804698;;;
235;0;7.743824312351183;;;;
236;0;5.346790527218308;;;;
237;0;4.561435650354339;;;;
238;0;5.262519792497245;;;;
239;0;4.48800160398816;;;;
240;0;5.142293838910332;14.259287246733072;23.050469490857967;;
241;0;4.786469559670108;;;;
242;0;4.807400501018594;;;;
243;0;7.025394767258908;;;;
244;0;8.114750771133856;;;;
245;0;8.143466398723819;;;;
246;0;8.027912648797015;17.10365607245114;;;
247;0;8.420105404499612;;;;
248;0;7.202506006006305;;;;
249;0;8.048185966381789;;;;
250;0;9.95218379229163;;;21.920998817623552;34.44566274621155
251;0;6.613980759761606;;;;
252;0;7.256161996096659;20.043511062119055;23.33340743366041;;
253;0;7.147034076403681;;;;
254;0;5.001688657895493;;;;
255;0;5.080125960306454;;;;
256;0;7.215250464145985;;;;
257;0;5.860851653364366;;;;
258;0;4.841298166782074;17.312142850794974;;;
259;0;4.980202381968252;;;;
260;0;6.553019569158707;;;;
261;0;11.044179189393509;;;;
262;0;10.031362265092353;;;;
263;0;9.153518718810222;;;;
264;0;7.497298042979955;23.97519586575456;30.49963660544394;;
265;0;11.55368466376764;;;;
266;0;8.094590300290568;;;;
267;0;5.129396154418416;;;;
268;0;0.35150449014944996;;;;
269;0;6.037233932102894;;;;
270;0;1.289052743002035;22.927859076844186;;;
271;0;4.473755155682337;;;;
272;0;7.770069546177097;;;;
273;0;1.9462369910224298;;;;
274;0;4.251058477175709;;;;
275;0;0.7339076157419075;;;43.1181466278531;
276;0;1.6336133391748513;15.598295474708925;17.67090588050324;;
277;0;0.1325335606666788;;;;
278;0;2.6119520421438094;;;;
279;0;0.11458931316668061;;;;
280;0;1.2401445932466375;;;;
281;0;0.1446303005612116;;;;
282;0;0.570390174785431;3.209909841506231;;;
283;0;0.09927558421874882;;;;
284;0;2.0746944780539085;;;;
285;0;0.1387449749614341;;;;
286;0;0.6236902298526698;;;;
287;0;0.18607894033268005;;;;
288;0;0.0050842305216368495;2.358733502323485;1.8039499533367844;;
289;0;0.03281869776073671;;;;
290;0;0.0060100959193714176;;;;
291;0;0.0009146264369941971;;;;
292;0;0.0023300563079745773;;;;
293;0;0.017755123839585885;;;;
294;0;0.0008732050807568877;0.03909247550674326;;;
295;0;0.0011732050807568876;;;;
296;0;0.0011974691494688165;;;;
297;0;0.0025974691494688165;;;;
298;0;2.0998203828639106;;;;
299;0;0.00637320496992199;;;;
300;0;1.0920036725454914;2.5747927984483634;2.6030361873447148;4.760117087237104;43.89523450476633
301;0;0.010275392320752606;;;;
302;0;7.433239128887633;;;;
303;0;0.006953516942700322;;;;
304;0;5.0837884043876995;;;;
305;0;0.014029388154119127;;;;
306;0;2.4457608681802716;9.76242431151026;;;
307;0;0.007433078229203339;;;;
308;0;15.115225050460117;;;;
309;0;0.019634069763604295;;;;
310;0;22.885292240042414;;;;
311;0;1.2737557737276977;;;;
312;0;30.43683865203135;36.97767966833381;39.46709418469069;;
313;1;71.81981868900748;;;;
314;0;0.0265791412269863;;;;
315;0;0.015596393836388469;;;;
316;0;0.24592419596923656;;;;
317;0;0.0054525874211917786;;;;
318;0;1.326478138706107;71.30374928254285;;;
319;0;0.005938817127632897;;;;
320;0;1.0685880772237852;;;;
321;0;0.006301727305710104;;;;
322;0;0.9115613899834377;;;;
323;0;0.00506096370272207;;;;
324;0;2.691272704562331;3.3080270145025046;71.4652903543016;;
325;0;1.8372098782646724;;;78.44954439688304;
326;0;5.1394928943588285;;;;
327;0;5.307083596552198;;;;
328;0;9.821853000280056;;;;
329;0;11.851057813152083;;;;
330;0;14.908365426716829;12.998443907087001;;;
331;0;13.5515417734575;;;;
332;0;12.72757171875326;;;;
333;0;6.400931286054514;;;;
334;0;10.622143415027315;;;;
335;0;5.187337971005289;;;;
336;0;9.620343257066596;20.060630151917426;12.276053907545867;;
337;0;1.730288305924398;;;;
338;0;13.376251846506662;;;;
339;0;2.8286488667711263;;;;
340;0;5.403144139457984;;;;
341;0;2.0306585588181494;;;;
342;0;8.121611837384012;16.10145506031249;;;
343;0;3.1280040488006446;;;;
344;0;10.268321686969784;;;;
345;0;6.104202472574019;;;;
346;0;7.245291409884105;;;;
347;0;3.5558967809337796;;;;
348;0;14.738735230919323;20.59289988193948;20.606805531700047;;
349;0;0.025510764401026113;;;;
350;0;15.906435065670015;;;16.390047528618567;84.70113025739907
351;0;0.027327328888975513;;;;
352;0;15.088322597153212;;;;
353;0;2.6269617584714604;;;;
354;0;14.301382705101322;24.48038346577389;;;
355;0;0.594282217734558;;;;
356;0;6.142070622420178;;;;
357;0;2.044130362198036;;;;
358;0;8.727773877169978;;;;
359;0;0.8670322409264632;;;;
360;0;9.307307024245608;18.660843274442964;26.586663795926682;;
361;0;10.87785367917353;;;;
362;0;0.6105140516660583;;;;
363;0;2.195883416830428;;;;
364;0;7.359427671499396;;;;
365;0;5.625526783323602;;;;
366;0;0.9063077802589445;15.331202738139769;;;
367;0;4.699732784981008;;;;
368;0;3.306103897392222;;;;
369;0;2.1697192093548145;;;;
370;0;0.5437396540054323;;;;
371;0;3.342571129663147;;;;
372;0;0.4830529448837524;10.81316146116762;18.579708746835312;;
373;0;2.0825789427318013;;;;
374;0;0.40812937021366913;;;;
375;0;0.23289911351849363;;;24.325595998467776;
376;0;1.2791475740947407;;;;
377;0;0.012798126791883193;;;;
378;0;1.5769234389049454;3.3530830353452963;;;
379;0;0.09519910043374068;;;;
380;0;0.4629750333024841;;;;
381;0;0.001587367098025452;;;;
382;1;74.48988967368788;;;;
383;0;0.7094395461152184;;;;
384;0;0.7958681283196165;74.30038360485115;73.87542525943702;;
385;0;0.6119011834418647;;;;
386;0;0.7479359807960819;;;;
387;0;0.8694522347234711;;;;
388;0;1.0769814081315756;;;;
389;0;0.8552380648513528;;;;
390;0;1.051180842495187;3.9792563397454623;;;
391;0;0.7484498970764958;;;;
392;0;0.9139528902096623;;;;
393;0;1.1923252102056678;;;;
394;0;1.033756230739726;;;;
395;0;0.8752654930190372;;;;
396;0;1.0539245401551047;4.7161872896193096;7.821721773823818;;
397;0;0.7621555459212195;;;;
398;0;0.9602847664409384;;;;
399;0;1.0435050883632933;;;;
400;0;0.7600737244785662;;;73.45188424162107;76.49636922527854
401;0;0.9327742903316429;;;;
402;0;0.8773426522619442;4.3228834917731005;;;
403;0;0.9183643436278027;;;;
404;0;0.7753508426311011;;;;
405;0;0.9114029989799161;;;;
406;0;1.1244138159156767;;;;
407;0;0.6231884584191022;;;;
408;0;0.7038011067856789;3.7878700361370843;7.220583677513851;;
409;0;0.807857536314767;;;;
410;0;0.5730896288694602;;;;
411;0;0.6858038864110558;;;;
412;0;0.7665953814918124;;;;
413;0;0.7492979689284552;;;;
414;0;0.7023374799399764;3.576875796481694;;;
415;0;0.8233753356178837;;;;
416;0;0.5890848709149019;;;;
417;0;0.6182629496923836;;;;
418;0;0.693079052161116;;;;
419;0;0.5448776119117621;;;;
420;0;0.6115084854694675;3.265398718457122;6.370807989544343;;
421;0;0.7330242382413839;;;;
422;0;0.5629178925192232;;;;
423;0;0.6676640063248986;;;;
424;0;0.8075094519078624;;;;
425;0;0.5416848967609336;;;11.98066010550731;
426;0;0.6231999899290422;3.3219977368287945;;;
427;0;0.789202037165843;;;;
428;0;0.5557770315716238;;;;
429;0;0.6445772351786304;;;;
430;0;0.7611056526235324;;;;
431;0;0.5494533566380129;;;;
432;0;0.6090970215019174;3.334947248744103;6.267175581981446;;
433;0;0.7603319802643286;;;;
434;0;0.540086043575572;;;;
435;0;0.630213354814928;;;;
436;0;0.7529978700462376;;;;
437;0;0.5539394748680319;;;;
438;1;76.79087350307867;76.81423030798835;;;
439;0;0.02518680791598;;;;
440;0;0.03269781289348359;;;;
441;0;0.33292944599445407;;;;
442;0;0.0377919467938604;;;;
443;0;0.32817423277285784;;;;
444;0;0.033536253516016246;0.69761925379953;76.83120262205678;;
445;0;2.1077090163361936;;;;
446;0;0.036973793221112536;;;;
447;0;2.0327987119757887;;;;
448;0;0.05054791002028437;;;;
449;0;6.922392290477587;;;;
450;0;0.036747429590506336;8.776672230225696;;77.13107473694859;77.30585282893443
451;0;4.092201091498603;;;;
452;0;0.05039494232473477;;;;
453;0;1.8647498862876106;;;;
454;0;0.04901032027915818;;;;
455;0;2.323834316314923;;;;
456;0;0.021373698919943375;5.472217118970896;9.798169331721065;;
457;0;1.4142858421612872;;;;
458;0;0.006651657899683235;;;;
459;0;0.3870168929654674;;;;
460;0;0.026078072838870054;;;;
461;0;0.2643554336098652;;;;
462;0;0.045323699048777345;1.5549548141868699;;;
463;0;0.8295114440730776;;;;
464;0;0.02089251024178603;;;;
465;0;0.3839683601303714;;;;
466;0;0.015563885484070764;;;;
467;0;0.22183183080623256;;;;
468;0;0.024483280702956644;1.266759231881088;1.1644112022871551;;
469;0;0.05057887471602046;;;;
470;0;0.023197103223677344;;;;
471;0;0.04410100169746902;;;;
472;0;0.052263344748157206;;;;
473;0;3.2854081991263455;;;;
474;0;0.03381754473454861;3.4270376627471792;;;
475;0;2.8274286208644406;;;6.618834232287397;
476;0;0.0352528114095261;;;;
477;0;1.2018922884849998;;;;
478;0;2.7820266196271275;;;;
479;0;0.6390720193316769;;;;
480;0;1.1649969092471317;6.6487094082340015;7.874443602571204;;
481;0;4.158419849887401;;;;
482;0;2.00114865359851;;;;
483;0;5.624288024404518;;;;
484;0;0.572556742670995;;;;
485;0;6.868063923275082;;;;
486;0;0.47933465721594337;11.77466336001355;;;
487;0;3.135656342198181;;;;
488;0;0.14860118372713957;;;;
489;0;2.740604569827375;;;;
490;0;0.09745321462548343;;;;
491;0;0.9264365832711657;;;;
492;0;0.10410390260978247;4.635448310641005;12.315067686963854;;
493;0;4.422148656451734;;;;
494;0;0.05673922893304679;;;;
495;0;8.268881755681846;;;;
496;0;0.023979921009773496;;;;
497;0;4.732376831275529;;;;
498;0;0.007157044560741332;9.752002436145021;;;
499;0;4.898680279822005;;;;
500;0;0.04657106279415091;;;10.58516846951572;10.524731010573356
501;0;3.5191775354615857;;;;
502;0;0.9435972693381928;;;;
503;0;0.3360301480858673;;;;
504;0;1.7708341127056486;6.646978665935439;11.085862769684061;;
505;0;0.40348489919520153;;;;
506;0;0.07151128811784521;;;;
507;0;0.9845808137794873;;;;
508;0;0.26820968224113195;;;;
509;0;0.013918591191777472;;;;
510;0;3.4989335197806772;3.127250290453219;;;
511;0;1.0957479460483186;;;;
512;0;5.4195174263933446;;;;
513;0;0.20189580695985387;;;;
514;0;7.4457987644911405;;;;
515;0;7.1576790162120725;;;;
516;0;1.666370169868103;14.432054681129555;14.822502086378762;;
517;0;15.625697032799229;;;;
518;0;0.8923726235682018;;;;
519;0;17.175723032593385;;;;
520;0;0.15628720616457037;;;;
521;0;14.5005233776885;;;;
522;0;7.120268174078965;18.563732426815918;;;
523;0;5.838098787893443;;;;
524;0;5.052286583761585;;;;
525;0;3.1494188761225934;;;14.219151295881904;
526;0;2.559204414499848;;;;
527;0;0.6041386182810917;;;;
528;0;0.37649611133333033;8.175602575525666;12.315837626117222;;
529;0;0.05176437539478541;;;;
530;0;2.560334912100582;;;;
531;0;2.964755549591261;;;;
532;0;0.02491226065371755;;;;
533;0;2.270307737997903;;;;
534;0;2.876753804644596;7.253243312790901;;;
535;0;2.134825331186417;;;;
536;0;0.8542745877716554;;;;
537;0;1.1271574030141898;;;;
538;0;3.3996625717727786;;;;
539;0;5.531235173122673;;;;
540;0;0.023646762277892735;9.341235471870089;11.011244143303156;;
541;0;3.598498373213926;;;;
542;0;0.011187506183884394;;;;
543;0;3.0197563633659823;;;;
544;0;0.0911768093592428;;;;
545;0;2.8329774228490163;;;;
546;0;0.01712345603845083;6.64230736492534;;;
547;0;5.753455891365527;;;;
548;0;0.033611003736759126;;;;
549;0;7.72589923825523;;;;
550;0;3.634239831884757;;;16.669720419736432;21.623332337275396
551;0;6.769857363037572;;;;
552;0;0.08306190332489821;13.566215481301231;14.636132591639832;;
553;0;10.41131314834859;;;;
554;0;0.020587965990135532;;;;
555;0;10.585512588070948;;;;
556;0;0.033293403374206366;;;;
557;0;9.43382410459363;;;;
558;0;6.723471015813354;18.415637461758717;;;
559;0;5.452015529490219;;;;
560;0;4.639516793115904;;;;
561;0;2.9752160898518456;;;;
562;0;1.6328661152045891;;;;
563;0;0.24154296052453164;;;;
564;0;0.05804173605980193;6.845068096422857;12.351554815212419;;
565;0;0.031888285807637695;;;;
566;0;0.05253093101375918;;;;
567;0;1.3929535432373603;;;;
568;0;0.049366251139214;;;;
569;0;0.5928726509392038;;;;
570;0;0.03857512238852364;1.8647308146529535;;;
571;0;0.3345371504009756;;;;
572;0;0.00939698337906181;;;;
573;0;0.06424430941461655;;;;
574;0;0.014360624095339296;;;;
575;0;0.03108716785287666;;;11.562089518377308;
576;0;0.05546446780295933;0.42307954563708117;2.084287042619418;;
577;0;0.36252182061597843;;;;
578;0;0.06462199671452803;;;;
579;0;0.6468320596884908;;;;
580;0;0.035379512193136856;;;;
581;0;0.5100201260553786;;;;
582;0;0.011725239003253052;1.0607344700120778;;;
583;0;0.28380901736894987;;;;
584;0;0.04454393013582673;;;;
585;0;0.10099949284385877;;;;
586;0;0.01799608473403371;;;;
587;0;0.10536125283911651;;;;
588;0;0.007711682711841909;0.27615597700996275;1.1893775379169738;;
589;0;0.11621464841640336;;;;
590;0;0.04046736532218682;;;;
591;0;0.05783470437332731;;;;
592;0;0.04430566803376405;;;;
593;0;0.12873651613083015;;;;
594;0;0.007983500354888996;0.15375637549671484;;;
595;0;0.07475156052278799;;;;
596;0;0.002607106781186548;;;;
597;0;0.052470206850485514;;;;
598;0;0.046286295439289846;;;;
599;0;2.8425750352692543;;;;
600;0;2.0235723551021128;3.7650244996058326;3.8407537402720577;4.163680485459017;11.354928329359113
601;0;1.90608226779826;;;;
602;0;1.9720497292086479;;;;
603;0;1.9298775046525578;;;;
604;0;1.859694105011837;;;;
605;0;2.108051251665595;;;;
606;0;2.8044305875340285;6.20640574270179;;;
607;0;2.7984397200054523;;;;
608;0;1.999267629134018;;;;
609;0;1.8172667004225473;;;;
610;0;2.087427244750488;;;;
611;0;2.0817033654402386;;;;
612;0;2.2029646898725845;6.510842840363512;10.672750659395925;;
613;0;2.4306051566555995;;;;
614;0;2.174552444735627;;;;
615;0;2.2548837827611967;;;;
616;0;2.2008183190682997;;;;
617;0;2.0883899124407326;;;;
618;0;2.115297493378173;6.526685291886586;;;
619;0;2.1517382171015695;;;;
620;0;2.2890883112159925;;;;
621;0;2.339361500436893;;;;
622;0;2.646000898204229;;;;
623;0;2.9408022081920455;;;;
624;0;2.8192948334459755;7.89370549323179;11.531745762141737;;
625;0;2.777509353275341;;;12.954666506271582;
626;0;2.8238621514574183;;;;
627;0;2.774333615721289;;;;
628;0;0.030042517099968625;;;;
629;0;3.1862665842897266;;;;
630;0;0.012455328576558853;7.254141083966172;;;
631;0;3.9284336468598027;;;;
632;0;0.025003553216189273;;;;
633;0;3.256443691346214;;;;
634;0;0.020627377893550645;;;;
635;0;1.664454334746841;;;;
636;0;0.05914518577061797;5.678550345625457;10.175833215136128;;
637;0;0.5220612721825846;;;;
638;0;0.031088247675264444;;;;
639;0;1.1659944480321478;;;;
640;0;0.03858744413044336;;;;
641;0;0.5763229669192913;;;;
642;0;0.017300975305993557;1.8828185491214935;;;
643;0;0.30841082208878073;;;;
644;0;0.047608853924425446;;;;
645;0;0.0442413739477648;;;;
646;0;1.429041994164958;;;;
647;0;0.0345014863030964;;;;
648;0;0.5357291875774052;2.033939851102403;3.110414171507707;;
649;0;0.02548978175828578;;;;
650;0;0.395640337770905;;;10.616017000460701;16.616167559923422
651;0;0.007194938298937632;;;;
652;0;0.3626436902401609;;;;
653;0;0.04429284581034096;;;;
654;0;0.006382769816688715;0.7628632858591124;;;
655;0;0.041027862215646485;;;;
656;0;0.030195501101762535;;;;
657;0;1.221155780588822;;;;
658;0;2.6510498549110686;;;;
659;0;8.897197078075196;;;;
660;0;7.905535886277402;15.43584193889655;15.625624236065708;;
661;0;8.319183301686696;;;;
662;0;7.85086156472154;;;;
663;0;7.784224958126092;;;;
664;0;8.799279456623768;;;;
665;0;9.194224201345984;;;;
666;0;10.395424231606343;25.569617360826978;;;
667;0;9.179317858088684;;;;
668;0;8.695754467204729;;;;
669;0;5.307766005102553;;;;
670;0;2.703533514430987;;;;
671;0;1.8161781466063909;;;;
672;0;1.1148505701212559;14.312342276369327;11.608492352116476;;
673;0;0.041137889412903236;;;;
674;0;0.04183718798335231;;;;
675;0;0.00725244679711727;;;9.906912760039411;
676;0;0.030819977725760225;;;;
677;0;0.05681207692555171;;;;
678;0;0.007984887792598799;0.14506712980303774;;;
679;0;0.031495376289419674;;;;
680;0;0.02382129439660337;;;;
681;0;0.03204616622223453;;;;
682;0;0.0687521575322913;;;;
683;0;0.00974599728689267;;;;
684;0;0.020364928457505347;0.1375873833207971;0.2496161236273357;;
685;0;0.007259966452924919;;;;
686;0;0.030004283272102236;;;;
687;0;0.03787642709404361;;;;
688;0;66.94581212941229;;;;
689;0;3.8411014610186176;;;;
690;0;3.235744124132117;66.87416715926767;;;
691;0;3.2631683273292094;;;;
692;0;3.820297806543471;;;;
693;0;3.9454357186137226;;;;
694;0;3.4766639893748463;;;;
695;0;4.100746155080288;;;;
696;0;4.332046575192635;7.074170129587622;64.56048259679964;;
697;0;3.9287722349219205;;;;
698;0;3.6915642963566206;;;;
699;0;4.5327260885862195;;;;
700;0;4.697663610236987;;;63.09262829292683;67.4450529764781
701;0;4.396088626501243;;;;
702;0;4.859529147408883;8.470875815200785;;;
703;0;4.601166031528316;;;;
704;0;5.190741111920685;;;;
705;0;5.344252496133948;;;;
706;0;5.99934662015389;;;;
707;0;5.705058591536479;;;;
708;0;4.895681620181763;12.548688913153399;15.835049663675331;;
709;0;5.132605900642186;;;;
710;0;5.528071137855943;;;;
711;0;5.056082014607142;;;;
712;0;4.976734213454944;;;;
713;0;4.983200070837376;;;;
714;0;5.057730737562598;14.351751234111617;;;
715;0;5.4576777770122655;;;;
716;0;5.167146603854675;;;;
717;0;5.426078894848145;;;;
718;0;5.53303775202485;;;;
719;0;5.606435831444985;;;;
720;0;5.3910308448567585;13.70601064833992;19.979674066454372;;
721;0;5.8038982019863985;;;;
722;0;5.551953184105621;;;;
723;0;5.32607699148979;;;;
724;0;5.00267537496728;;;;
725;0;5.334674811262018;;;28.71323988358293;
726;0;5.055629713088665;11.920348210318528;;;
727;0;4.592631577062875;;;;
728;0;4.980214940219026;;;;
729;0;4.790912149267305;;;;
730;0;4.142904611433616;;;;
731;0;4.180449796313169;;;;
732;1;107.86783100838586;107.43048368596115;105.63888491267487;;
733;0;16.34986991880797;;;;
734;0;2.402618455255794;;;;
735;0;0.010929106600129261;;;;
736;0;16.14427732714272;;;;
737;0;0.05521997599985075;;;;
738;0;2.5879806464924595;0.41058905857646416;;;
739;0;12.617021140907742;;;;
740;0;2.2508885723504286;;;;
741;0;0.01734134839560998;;;;
742;0;21.716650976243685;;;;
743;0;0.026571075762543944;;;;
744;0;5.643790920759128;15.322733405428872;15.401737504865435;;
745;0;9.407153814098944;;;;
746;0;32.255957458720914;;;;
747;0;43.560407350339425;;;;
